,datasessao,texto_acordao,idcomposicaopauta,idvoto,idvotopauta,year,ner_decisao
740,2023-01-24 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, acolhendo a informação do Corpo Técnico e divergindo parcialmente do parecer do Ministério Público de Contas – especialmente em relação ao Anexo 14-Pagamentos do SIAI, cujo preenchimento restou comprovado documentalmente nos autos, assim como dissente-se do Parquet no que diz respeito à suposta divergência de informações entre o Anexo 24 e o documento Despesas do Poder Legislativo, uma vez que não foi ofertado o contraditório ao responsável quanto a essa irregularidade imputada, medida que não deve ser agora adotada, dado o extenso lapso temporal transcorrido e em atenção aos princípios da celeridade e economia processuais –, julgar:
a)	pela DESAPROVAÇÃO das contas da Câmara Municipal de Pedra Grande, atinentes ao exercício de 2012, na forma prevista no art. 75, incisos II, da Lei Complementar Estadual nº 464/2012;
b)	pela aplicação das seguintes multas ao Sr. Joelson Dantas Pereira, Presidente da Câmara Municipal de Pedra Grande/RN em 2012:
b.1) R$ 1.380,00, nos termos do art. 5º, inciso I, da Lei nº 10.028/2000 c/c o artigo 26, da Resolução nº 022/2011-TCE/RN, pelo atraso total de 03 dias na publicação dos RGF´s dos 1º e 2º semestres/2012;
b.2) R$ 5.632,35, equivalente ao percentual mínimo (30%) sobre o teto da multa vigente (R$ 18.774,51), em virtude da violação ao limite constitucional de despesa total com o Legislativo Municipal no exercício de 2012 (art. 29-A, I, da Constituição Federal; art. 107, II, “b”, §1º, da LOTCE/RN; art. 323, II, “b”, RITCE/RN; e, Portaria nº 019/2023-GP/TCE-RN, de 12.01.2023, publicada no Diário Oficial Eletrônico, Ano 15, Edição nº 3209, Pág. 03, de 13.01.2023);
c)	Por representar imediatamente ao Ministério Público Estadual para fins de apuração da prática de ato de improbidade administrativa, por parte do Sr. Joelson Dantas Pereira, quanto à conduta reconhecida no item “b.2” deste dispositivo; bem como para fins de apuração de prática de ato de improbidade administrativa por parte do Sr. Marcos Luiz Pereira (Ex-Prefeito do Município de Pedra Grande), quanto ao descumprimento do repasse de valores ao Poder Legislativo, violando o previsto no art. 29-A, inciso I, da Constituição Federal.
Por fim, transcorrido o prazo legal sem a interposição de recurso em face do presente Decisum, deverá a Diretoria de Atos e Execuções desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, inciso I, da Lei Complementar Estadual nº 464/2012, não sendo caso de inclusão responsável na lista a ser endereçada à Justiça Eleitoral, nos termos da Súmula nº 29 desta Corte de Contas.",107127,34090,34090.0,2023,"multas=[NERMulta(descricao_multa='R$ 1.380,00, nos termos do art. 5º, inciso I, da Lei nº 10.028/2000 c/c o artigo 26, da Resolução nº 022/2011-TCE/RN, pelo atraso total de 03 dias na publicação dos RGF´s dos 1º e 2º semestres/2012;'), NERMulta(descricao_multa='R$ 5.632,35, equivalente ao percentual mínimo (30%) sobre o teto da multa vigente (R$ 18.774,51), em virtude da violação ao limite constitucional de despesa total com o Legislativo Municipal no exercício de 2012 (art. 29-A, I, da Constituição Federal; art. 107, II, “b”, §1º, da LOTCE/RN; art. 323, II, “b”, RITCE/RN; e, Portaria nº 019/2023-GP/TCE-RN, de 12.01.2023, publicada no Diário Oficial Eletrônico, Ano 15, Edição nº 3209, Pág. 03, de 13.01.2023)')] ressarcimentos=[] obrigacoes=[] recomendacoes=[]"
741,2023-01-24 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, em consonância com o Corpo Técnico da DAI e com o Ministério Público  junto a esta Corte, julgar pela desaprovação da matéria, nos moldes do art. 75, inciso I, da Lei Complementar Estadual n.º 464/2012, impondo-se à Sra. Sâmia Aby Faraj Linhares Bastos, então Presidente da Junta Comercial do Estado do RN no período de apuração, multa no valor de R$ 1.500,00 (mil e quinhentos reais), ante o atraso na remessa ao TCE/RN dos anexos bimestrais da execução da despesa pública, referentes ao 6º bimestre de 2018, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 33, I, “a”, da Resolução n.º 011/2016 – TCE/RN.
Ressalte-se que as irregularidades aqui verificadas não configuram ato doloso de improbidade administrativa, nos termos do art. 1º, inciso I, alínea “g”, da Lei Complementar Federal nº 64/1990, tratando-se, inclusive, de entendimento sumulado por este Tribunal de Contas (Súmula nº 29-TCE).
Por fim, transcorrido o prazo legal sem a interposição de recurso em face do presente Decisum, deverá a Diretoria de Atos e Execuções – DAE desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, inciso I, da Lei Complementar Estadual n.º 464/2012.",107128,34088,34088.0,2023,"multas=[NERMulta(descricao_multa='multa no valor de R$ 1.500,00 (mil e quinhentos reais), ante o atraso na remessa ao TCE/RN dos anexos bimestrais da execução da despesa pública, referentes ao 6º bimestre de 2018, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 33, I, “a”, da Resolução n.º 011/2016 – TCE/RN')] ressarcimentos=[] obrigacoes=[] recomendacoes=[]"
742,2023-01-26 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proposto pela Conselheira Relatora, julgar pelo ARQUIVAMENTO do processo em face da perda superveniente do objeto, o que compromete pressuposto de desenvolvimento válido/regular do feito.",107129,33818,33818.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
743,2023-01-24 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, concordando com a Informação do Corpo Técnico e com o Parecer do Ministério Público de Contas, julgar:  
a)	Preliminarmente, pela declaração, ex officio, da competência deste Tribunal para processar e julgar o presente caso, relativo à prestação de contas de gestor Municipal, no esteio da Questão de Ordem decidida pelo Tribunal Pleno, em 04 de julho de 2017, nos autos do Processo n.º 011806/2008 – TC, não sendo caso de se aplicar a Resolução n.º 31/2018-TCE/RN, pela ausência de ordenação de despesa;
b)	No mérito, pela desaprovação da matéria, nos moldes do art. 75, inciso I, da Lei Complementar Estadual n.º 464/2012, impondo-se ao Sr. Daniel Gurgel Marinho Fernandes, Prefeito Municipal de Nísia Floresta, multa no valor de R$ 1.100,00 (mil e cem reais), ante o atraso na remessa ao TCE/RN de dados por meio do SIAI-DP referente ao mês de outubro de 2021, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 6º, da Resolução n.º 022/2020 – TCE/RN.
Ressalte-se que as irregularidades verificadas não configuram ato doloso de improbidade administrativa, nos termos do art. 1º, inciso I, alínea “g”, da Lei Complementar Federal nº 64/1990, tratando-se, inclusive, de entendimento sumulado por este Tribunal de Contas (Súmula nº 29-TCE).
Por fim, transcorrido o prazo legal sem a interposição de recurso em face do presente Decisum, deverá a Diretoria de Atos e Execuções desta Corte certificar o seu trânsito em julgado e, por conseguinte, adotar os procedimentos necessários à execução, especialmente o disposto nos arts. 117 e 118, inciso I, da Lei Complementar Estadual nº 464/2012. ",107130,34087,34087.0,2023,"multas=[NERMulta(descricao_multa='multa no valor de R$ 1.100,00 (mil e cem reais), ante o atraso na remessa ao TCE/RN de dados por meio do SIAI-DP referente ao mês de outubro de 2021, com arrimo no art. 107, inciso II, alínea “f”, da Lei Complementar Estadual n.º 464/2012, c/c o art. 6º, da Resolução n.º 022/2020 – TCE/RN.')] ressarcimentos=[] obrigacoes=[] recomendacoes=[]"
744,2023-01-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO tácito do ato de aposentadoria sob análise, nos termos do artigo 71, inciso III, da Constituição Federal; artigo 53, inciso III, da Constituição Estadual e artigo 1º, inciso III, da Lei Complementar nº 464/2012, reconhecendo-se assim a estabilização da situação jurídica sob análise, em face dos princípios constitucionais da segurança jurídica e da confiança legítima, conforme tese jurídica recente do Supremo Tribunal Federal, em sede do Tema 445 de repercussão geral, nos autos do Recurso Extraordinário nº 636.553/RS.",107151,34116,34116.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
745,2023-01-24 00:00:00.000,"DECIDEM os Conselheiros do Tribunal de Contas do Estado, à unanimidade, em concordância com o posicionamento do Ministério Público de Contas, e acolhendo integralmente o voto do Conselheiro Relator, julgar pelo REGISTRO do ato de admissão sob análise, nos termos do artigo 71, III, da Constituição Federal, art. 53, III, da Constituição do Estado e art. 1º, III, da Lei Complementar Estadual nº 464/2012.",107152,34114,34114.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
746,2023-01-26 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar por:
1)	Emitir PARECER PRÉVIO DESFAVORÁVEL À APROVAÇÃO DAS CONTAS de Gestão da Sra. ANTÔNIA FERREIRA LIMA FURTADO, relativas ao exercício de 2017 do Município de Lajes Pintadas/RN, com fulcro no art. 61, caput, da Lei Complementar Estadual nº 464/2012, c/c o disposto no art. 245 do Regimento Interno desta Corte, bem assim com esteio no que consta do Relatório de Auditoria das Contas Anuais (Evento 45), bem como no parecer exarado pelo Ministério Público junto ao Tribunal de Contas (Evento 65), submetendo-as à Augusta Câmara Município de Lajes Pintadas/RN; e
2)	Esclarecer que as conclusões deste Parecer não excluem o julgamento, por este Tribunal, das Contas individualizadas de responsabilidade dos ordenadores de despesas e demais responsáveis por dinheiros, bens e valores públicos;
3)	Recomendar ao atual Chefe do Poder Executivo do Município de Lajes Pintadas/RN que adote medidas necessárias à melhoria da qualidade das informações contábeis. ",107170,33952,33952.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[NERRecomendacao(descricao_recomendacao='Recomendar ao atual Chefe do Poder Executivo do Município de Lajes Pintadas/RN que adote medidas necessárias à melhoria da qualidade das informações contábeis.')]
747,2023-01-26 00:00:00.000,"Vistos, relatados e discutidos estes autos, em consonância com o Ministério Público Especial, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, julgar pela desaprovação da matéria, impondo ao Sr. Antônio Carlos Pereira multa de R$ 13.186,80 (treze mil cento e oitenta e seis reais e oitenta centavos), que equivale a 30% (trinta por cento) sob os vencimentos do gestor, nos termos do art. 26, V, da Resolução nº 012/2007 – TCE/RN. ",107171,34125,34125.0,2023,"multas=[NERMulta(descricao_multa='multa de R$ 13.186,80 (treze mil cento e oitenta e seis reais e oitenta centavos), que equivale a 30% (trinta por cento) sob os vencimentos do gestor, nos termos do art. 26, V, da Resolução nº 012/2007 – TCE/RN.')] ressarcimentos=[] obrigacoes=[] recomendacoes=[]"
748,2023-01-24 00:00:00.000,"Vistos, relatados e discutidos estes autos, ACORDAM os Conselheiros, com o impedimento do Conselheiro Carlos Thompson Costa Fernandes, nos termos do voto proferido pela Conselheira Relatora, suscitando a preliminar de prescrição quinquenal da pretensão punitiva e da pretensão ressarcitória desta Corte de Contas em face das irregularidades formais e materiais apontadas, nos termos do art. 111, “caput”, da LOTCE (Lei Complementar nº 464/2012), aplicável à hipótese vertente por força dos arts. 433 e 434 do RITCE (Resolução nº 009/2012), julgar  pelo arquivamento do presente feito. 
Por conseguinte, negar aplicação de parte do disposto no art. 116 da Lei Complementar Estadual nº 464/2012, no que toca a questão da não incidência da prescrição na atuação fiscalizadora do TCE/RN para a verificação da ocorrência de dano ao erário.
Remetam-se cópias integrais deste caderno processual ao Ministério Público Estadual para conhecimento e adoção das medidas que entender cabíveis.",107173,34126,34126.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
749,2023-01-26 00:00:00.000,"Vistos, relatados e discutidos os autos do processo à epigrafe, ACORDAM os Conselheiros, nos termos do voto proferido pelo Conselheiro Relator, com impedimento do Conselheiro Tarcísio Costa, julgar como matéria prejudicial ao mérito, pelo reconhecimento da incidência da prescrição da pretensão punitiva e da pretensão de ressarcimento, com base no caput do art. 111, da Lei Complementar Estadual nº 464/2012, com o consequente arquivamento dos autos.
Por conseguinte, nego aplicação de parte do disposto no art. 116 da Lei Complementar Estadual nº 464/2012, no que toca a questão da não incidência da prescrição na atuação fiscalizadora do TCE/RN para a verificação da ocorrência de dano ao erário.
Por fim, remetam-se cópias integrais deste caderno processual ao Ministério Público Estadual para conhecimento e adoção das medidas que entender cabíveis, após o trânsito em julgado.
 		",107176,34064,34064.0,2023,multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[]
750,2023-01-26 00:00:00.000,"Vistos, relatados e discutidos os autos do processo à epigrafe, ACORDAM os Conselheiros , nos termos do voto proferido pelo Conselheiro Relator, concordando com o corpo técnico e com o Ministério Público de Contas, com esteio no art. 284, do Regimento Interno, julgar: 
a)	Pela homologação do Relatório de Auditoria nº 008/2020 – DDP/TCE-RN;
b)	Pela remessa de cópias das principais peças deste caderno processual aos processos nº 4348/2019, 4346/2019, 4340/2019, 4356/2019, 4338/2019, 4337/2019, 4358/2019, 4341/2019, 4342/2019, 4336/2019, 4351/2019, 4357/2019, 4353/2019, 4103/2019, 4345/2019, 4354/2019, 4350/2019, 4355/2019, 4352/2019, 4344/2019, 4343/2019 e 4339/2019, a fim de subsidiar as matérias já tratadas nos mencionados autos;
c)	Pela conferência de prioridade nas tramitações dos processos citados no item anterior, na medida do possível e mediante juízo de valor de cada Relator;
d)	Pela expedição de recomendação aos entes jurisdicionados para que se abstenham de realizar contratações temporárias por excepcional interesse público, caso não haja lei local que trate do assunto;
e)	Adotadas as providências acima, que seja o presente processo arquivado.",107178,34065,34065.0,2023,"multas=[] ressarcimentos=[] obrigacoes=[] recomendacoes=[NERRecomendacao(descricao_recomendacao='expedição de recomendação aos entes jurisdicionados para que se abstenham de realizar contratações temporárias por excepcional interesse público, caso não haja lei local que trate do assunto')]"
